character,move,base_damage,damage,angle,bkb,kbg,launch_angle,hitstun
Mii Swordfighter,Usmash (Hit 1),4,4.2,130,120,100,130,43
Mii Swordfighter,Usmash (Hits 2-3) (Hitbox 1),3,3.15,104,90,100,104,34
Mii Swordfighter,Usmash (Hits 2-3) (Hitbox 2),3,3.15,110,40,100,110,18
Mii Swordfighter,Usmash (Hits 2-3) (Hitbox 3),3,3.15,366,20,100,366,12
Mii Swordfighter,Usmash (Hit 4) (Hitbox 1),7,7.35,95,40,142,95,28
Mii Swordfighter,Usmash (Hit 4) (Hitbox 2),7,7.35,98,40,142,98,28
Mii Swordfighter,Usmash (Hit 4) (Hitbox 3),7,7.35,98,40,142,98,28
Mii Swordfighter,Dsmash (Hit 1),12,12.6,27,26,80,27,19
Mii Swordfighter,Dsmash (Hit 2),15,15.75,32,25,80,32,21
Mii Swordfighter,Fthrow,3,3.15,45,60,110,45,31
Mii Swordfighter,Bthrow,3,3.15,45,60,130,45,33
Mii Swordfighter,Uthrow,2,2.1,80,50,100,80,26
Mii Swordfighter,Dthrow,2,2.1,80,75,120,80,38
Mii Swordfighter,Nair,8,8.4,361,48,68,6.626057143,24
Mii Swordfighter,Fair (Hits 1-2),3,3.15,366,5,100,366,8
Mii Swordfighter,Fair (Hit 3),5,5.25,50,55,130,50,31
Mii Swordfighter,Bair,14,14.7,361,10,100,0,17
Mii Swordfighter,Uair,16,16.8,80,25,90,80,23
Mii Swordfighter,Uair (Late),10,10.5,80,18,85,80,15
Mii Swordfighter,Dair (Hitbox 1),1,1.05,220,10,80,220,7
Mii Swordfighter,Dair (Hitbox 2),1,1.05,250,30,100,250,15
Mii Swordfighter,Dair (Hitbox 3),1,1.05,250,18,100,250,13
Mii Swordfighter,Dair (Landing),5,5.25,45,60,120,45,32
Mii Swordfighter,Neutral 1: Gale Strike (Early),3.7,3.885,86,80,104,86,39
Mii Swordfighter,Neutral 1: Gale Strike,2.9,3.045,86,80,105,86,39
Mii Swordfighter,Neutral 1: Gale Strike (Late),2,2.1,86,70,106,86,34
Mii Swordfighter,Neutral 1: Gale Strike (Windbox) (Hitbox 1),0,0,86,80,100,86,38
Mii Swordfighter,Neutral 1: Gale Strike (Windbox) (Hitbox 2),0,0,20,55,100,20,28
Mii Swordfighter,Neutral 2: Shuriken of Light (Close),2,2.1,361,20,50,0,10
Mii Swordfighter,Neutral 2: Shuriken of Light,4,4.2,70,20,50,70,10
Mii Swordfighter,Neutral 2: Shuriken of Light,6.5,6.825,70,35,50,70,17
Mii Swordfighter,Neutral 2: Shuriken of Light,10,10.5,70,50,50,70,24
Mii Swordfighter,"Neutral 3: Blade Flurry (No Charge, Hits 1-4) (Hitbox 1)",0.6,0.63,45,8,100,45,9
Mii Swordfighter,"Neutral 3: Blade Flurry (No Charge, Hits 1-4) (Hitbox 2)",0.6,0.63,150,8,100,150,9
Mii Swordfighter,"Neutral 3: Blade Flurry (No Charge, Hit 5)",0.5,0.525,366,22,100,366,13
Mii Swordfighter,"Neutral 3: Blade Flurry (No Charge, Final Hit)",7,7.35,40,40,105,40,24
Mii Swordfighter,"Neutral 3: Blade Flurry (Full Charge, Hits 1-4) (Hitbox 1)",1.25,1.3125,45,8,100,45,9
Mii Swordfighter,"Neutral 3: Blade Flurry (Full Charge, Hits 1-4) (Hitbox 2)",1.25,1.3125,150,8,100,150,9
Mii Swordfighter,"Neutral 3: Blade Flurry (Full Charge, Hit 5)",2,2.1,366,22,100,366,13
Mii Swordfighter,"Neutral 3: Blade Flurry (Full Charge, Final Hit)",17,17.85,40,40,105,40,33
Mii Swordfighter,Side 1: Airborne Assault (No Charge),9,9.45,50,90,75,50,42
Mii Swordfighter,Side 1: Airborne Assault (Full Charge),9,9.45,50,90,75,50,42
Mii Swordfighter,Side 2: Surging Slash (No Charge),6,6.3,55,70,88,55,34
Mii Swordfighter,Side 2: Surging Slash (Full Charge),6,6.3,55,70,88,55,34
Mii Swordfighter,Up 2: Skyward Slash Dash (Hit 1),2,2.1,110,28,30,110,12
Mii Swordfighter,Up 2: Skyward Slash Dash (Hit 2-6) (Hitbox 1),1,1.05,366,30,30,366,13
Mii Swordfighter,Up 2: Skyward Slash Dash (Hit 2-6) (Hitbox 2),1,1.05,55,50,30,55,21
Mii Swordfighter,Up 2: Skyward Slash Dash (Hit 2-6) (Hitbox 3),1,1.05,366,30,30,366,13
Mii Swordfighter,Up 2: Skyward Slash Dash (Hit 2-6) (Hitbox 4),1,1.05,45,80,30,45,33
Mii Swordfighter,Up 2: Skyward Slash Dash (Hit 7),5,5.25,45,70,104,45,35
Mii Swordfighter,"Up 3: Hero's Spin (No Charge, Early) (Hitbox 1)",14,14.7,45,60,90,45,36
Mii Swordfighter,"Up 3: Hero's Spin (No Charge, Early) (Hitbox 2)",13,13.65,45,60,90,45,35
Mii Swordfighter,"Up 3: Hero's Spin (No Charge, Early) (Hitbox 3)",9,9.45,45,60,90,45,32
Mii Swordfighter,Up 3: Hero's Spin (No Charge) (Hitbox 1),12,12.6,361,55,80,28.96491925,31
Mii Swordfighter,Up 3: Hero's Spin (No Charge) (Hitbox 2),11,11.55,361,55,80,26.65081056,30
Mii Swordfighter,Up 3: Hero's Spin (No Charge) (Hitbox 3),7,7.35,361,55,80,19.24785404,28
Mii Swordfighter,"Up 3: Hero's Spin (No Charge, Late) (Hitbox 1)",9,9.45,361,55,80,22.57863665,29
Mii Swordfighter,"Up 3: Hero's Spin (No Charge, Late) (Hitbox 2)",9,9.45,361,55,80,22.57863665,29
Mii Swordfighter,"Up 3: Hero's Spin (No Charge, Late) (Hitbox 3)",7,7.35,361,55,80,19.24785404,28
Mii Swordfighter,"Up 3: Hero's Spin (No Charge, Latest) (Hitbox 1)",7,7.35,361,20,80,0,14
Mii Swordfighter,"Up 3: Hero's Spin (No Charge, Latest) (Hitbox 2)",7,7.35,361,20,80,0,14
Mii Swordfighter,"Up 3: Hero's Spin (No Charge, Latest) (Hitbox 3)",5,5.25,361,20,80,0,13
Mii Swordfighter,"Up 3: Hero's Spin (Air, Hit 1) (Hitbox 1)",4,4.2,85,70,100,85,28
Mii Swordfighter,"Up 3: Hero's Spin (Air, Hit 1) (Hitbox 2)",4,4.2,80,100,100,80,37
Mii Swordfighter,"Up 3: Hero's Spin (Air, Hit 1) (Hitbox 3)",4,4.2,366,85,100,366,32
Mii Swordfighter,"Up 3: Hero's Spin (Air, Hit 2)",2,2.1,120,90,100,120,34
Mii Swordfighter,"Up 3: Hero's Spin (Air, Hit 3) (Hitbox 1)",2,2.1,366,60,100,366,25
Mii Swordfighter,"Up 3: Hero's Spin (Air, Hit 3) (Hitbox 2)",2,2.1,82,100,100,82,37
Mii Swordfighter,"Up 3: Hero's Spin (Air, Hit 3) (Hitbox 3)",2,2.1,45,85,100,45,32
Mii Swordfighter,"Up 3: Hero's Spin (Air, Hit 4)",2,2.1,120,90,100,120,34
Mii Swordfighter,"Up 3: Hero's Spin (Air, Hit 5) (Hitbox 1)",2,2.1,366,50,100,366,22
Mii Swordfighter,"Up 3: Hero's Spin (Air, Hit 5) (Hitbox 2)",2,2.1,90,100,100,90,37
Mii Swordfighter,"Up 3: Hero's Spin (Air, Hit 5) (Hitbox 3)",2,2.1,45,85,100,45,32
Mii Swordfighter,"Up 3: Hero's Spin (Air, Hit 6)",2,2.1,120,90,100,120,34
Mii Swordfighter,"Up 3: Hero's Spin (Air, Hit 7) (Hitbox 1)",2,2.1,90,45,100,90,20
Mii Swordfighter,"Up 3: Hero's Spin (Air, Hit 7) (Hitbox 2)",2,2.1,90,80,100,90,31
Mii Swordfighter,"Up 3: Hero's Spin (Air, Hit 7) (Hitbox 3)",2,2.1,50,85,100,50,32
Mii Swordfighter,"Up 3: Hero's Spin (Air, Hit 8)",2,2.1,120,90,100,120,34
Mii Swordfighter,"Up 3: Hero's Spin (Air, Hit 9)",4,4.2,361,30,200,14.10447205,26
Mii Swordfighter,Down 1: Blade Counter (Attack),8,8.4,48,90,70,48,41
Mii Swordfighter,Down 2: Reversal Slash,6,6.3,110,60,100,110,25
Mii Swordfighter,"Down 3: Power Thrust (Early, Ground) (Hitbox 1)",10,10.5,35,50,70,35,26
Mii Swordfighter,"Down 3: Power Thrust (Early, Ground) (Hitbox 2)",13,13.65,35,50,80,35,29
Mii Swordfighter,Down 3: Power Thrust (Ground) (Hitbox 1),8,8.4,37,50,70,37,25
Mii Swordfighter,Down 3: Power Thrust (Ground) (Hitbox 2),11,11.55,37,50,80,37,28
Mii Swordfighter,"Down 3: Power Thrust (Late, Ground)",8,8.4,50,50,70,50,25
Mii Swordfighter,"Down 3: Power Thrust (Early, Air) (Hitbox 1)",10,10.5,361,40,70,0,22
Mii Swordfighter,"Down 3: Power Thrust (Early, Air) (Hitbox 2)",13,13.65,361,40,80,10.03580435,25
Mii Swordfighter,Down 3: Power Thrust (Air) (Hitbox 1),8,8.4,361,40,65,0,21
Mii Swordfighter,Down 3: Power Thrust (Air) (Hitbox 2),11,11.55,361,40,77,3.954976592,24
Mii Swordfighter,"Down 3: Power Thrust (Late, Air) (Hitbox 1)",5.5,5.775,361,40,60,0,20
Mii Swordfighter,"Down 3: Power Thrust (Late, Air) (Hitbox 2)",8,8.4,361,40,70,0,21
Mii Swordfighter,"Down 3: Power Thrust (Air, Landing)",7,7.35,80,80,20,80,32
Game And Watch,Jab 1 (Hitbox 1),3,3.15,83,5,100,83,8
Game And Watch,Jab 1 (Hitbox 2),3,3.15,83,10,100,83,9
Game And Watch,Jab 1 (Hitbox 3),3,3.15,83,20,100,83,12
Game And Watch,Rapid Jab Finisher,2,2.1,50,60,180,50,36
Game And Watch,Dash Attack,10,10.5,50,70,70,50,34
Game And Watch,Dash Attack (Late),6.5,6.825,50,70,70,50,33
Game And Watch,Ftilt (Hitbox 1),10,10.5,361,35,100,3.866847826,24
Game And Watch,Ftilt (Hitbox 2),9,9.45,361,35,100,1.437581522,23
Game And Watch,Ftilt (Late),4,4.2,361,35,100,0,20
Game And Watch,Utilt (Hit 1) (Hitbox 1),7,7.35,100,20,127,100,18
Game And Watch,Utilt (Hit 1) (Hitbox 2),7,7.35,100,20,125,100,18
Game And Watch,Utilt (Hit 2) (Hitbox 1),7,7.35,115,30,125,115,22
Game And Watch,Utilt (Hit 2) (Hitbox 2),7,7.35,115,30,127,115,22
Game And Watch,Dtilt,6,6.3,30,40,125,30,25
Game And Watch,Dtilt (Windbox),1,1.05,90,70,120,90,35
Game And Watch,Fsmash (Hitbox 1),14,14.7,53,44,100,53,31
Game And Watch,Fsmash (Hitbox 2),18,18.9,53,48,91,53,35
Game And Watch,Usmash,16,16.8,83,40,93,83,30
Game And Watch,Dsmash (Hitbox 1),13,13.65,20,30,65,20,19
Game And Watch,Dsmash (Hitbox 2),15,15.75,80,60,85,80,36
Game And Watch,Dsmash (Hitbox 3),15,15.75,80,60,85,80,36
Game And Watch,Fthrow,8,8.4,58,100,40,58,42
Game And Watch,Bthrow,8,8.4,58,100,40,58,42
Game And Watch,Uthrow,8,8.4,90,100,40,90,42
Game And Watch,Dthrow,4,4.2,80,35,120,80,22
Game And Watch,Nair (Hit 1) (Hitbox 1),5,5.25,160,30,100,160,15
Game And Watch,Nair (Hit 1) (Hitbox 2),5,5.25,160,30,100,160,15
Game And Watch,Nair (Hit 1) (Hitbox 3),5,5.25,90,20,70,90,12
Game And Watch,Nair (Hit 2) (Hitbox 1),4,4.2,160,30,100,160,15
Game And Watch,Nair (Hit 2) (Hitbox 2),4,4.2,160,30,100,160,15
Game And Watch,Nair (Hit 2) (Hitbox 3),4,4.2,90,20,70,90,12
Game And Watch,Nair (Hit 3) (Hitbox 1),4,4.2,160,30,100,160,15
Game And Watch,Nair (Hit 3) (Hitbox 2),4,4.2,160,30,100,160,15
Game And Watch,Nair (Hit 3) (Hitbox 3),4,4.2,90,0,70,90,4
Game And Watch,Nair (Hit 3) (Hitbox 4),4,4.2,90,20,70,90,12
Game And Watch,Nair (Hit 3) (Hitbox 5),4,4.2,90,20,70,90,12
Game And Watch,Nair (Hit 3) (Hitbox 6),4,4.2,90,20,70,90,12
Game And Watch,Nair (Hit 4),4,4.2,70,40,150,70,26
Game And Watch,Fair,11.5,12.075,361,30,86,0,21
Game And Watch,Fair (Late),6,6.3,361,10,80,0,10
Game And Watch,Bair (Hits 1-3) (Hitbox 1),2,2.1,366,30,40,366,13
Game And Watch,Bair (Hits 1-3) (Hitbox 2),2,2.1,25,0,100,25,6
Game And Watch,Bair (Hit 4),3,3.15,361,30,170,3.793661879,24
Game And Watch,Bair (Landing),3,3.15,68,90,120,68,44
Game And Watch,Uair (Hit 1) (Hitbox 1),7,7.35,94,20,60,94,12
Game And Watch,Uair (Hit 1) (Hitbox 2),7,7.35,94,20,60,94,12
Game And Watch,Uair (Hit 1) (Hitbox 3),0,0,80,0,100,80,0
Game And Watch,Uair (Hit 1) (Hitbox 4),0,0,80,120,100,80,43
Game And Watch,Uair (Hit 1) (Hitbox 5),0,0,80,70,100,80,28
Game And Watch,Uair (Hit 2) (Hitbox 1),9,9.45,90,55,98,90,31
Game And Watch,Uair (Hit 2) (Hitbox 2),9,9.45,90,55,98,90,31
Game And Watch,Uair (Hit 2) (Hitbox 3),0,0,80,0,100,80,0
Game And Watch,Uair (Hit 2) (Hitbox 4),0,0,80,120,100,80,43
Game And Watch,Uair (Hit 2) (Hitbox 5),0,0,80,70,100,80,28
Game And Watch,Dair,11,11.55,270,20,106,270,19
Game And Watch,Dair (Late),11,11.55,60,20,106,60,19
Game And Watch,Dair (Landing),3.5,3.675,40,60,50,40,26
Game And Watch,Chef (Pan),5,5.25,10,60,30,10,25
Game And Watch,Chef (Sausages ( ͡° ͜ʖ ͡°)),4,4.2,70,20,50,70,10
Game And Watch,Judge 1,2,2.1,361,0,0,0,0
Game And Watch,Judge 2,4,4.2,361,10,40,0,6
Game And Watch,Judge 3,6,6.3,140,45,50,140,21
Game And Watch,Judge 4,8,8.4,40,50,40,40,22
Game And Watch,Judge 5,3,3.15,75,40,80,75,21
Game And Watch,Judge 6,12,12.6,20,30,80,20,21
Game And Watch,Judge 7,14,14.7,361,30,50,0,18
Game And Watch,Judge 8,9,9.45,80,70,100,80,28
Game And Watch,Judge 9,32,33.6,361,100,80,40,72
Game And Watch,Fire (Windbox),0,0,75,120,100,75,43
Game And Watch,Fire,6,6.3,361,60,80,25.00334161,30
Game And Watch,Oil Panic (Attack),1,1.05,361,30,80,0,16
Ness,Jab 1,2,2.1,361,8,50,0,5
Ness,Jab 2,2,2.1,70,8,50,70,5
Ness,Jab 3,4,4.2,361,40,100,0,22
Ness,Dash Attack (Hit 1) (Hitbox 1),4,4.2,0,0,100,0,6
Ness,Dash Attack (Hit 1) (Hitbox 2),7,7.35,80,60,70,80,29
Ness,Dash Attack (Hit 1) (Hitbox 3),3,3.15,45,80,100,45,38
Ness,Dash Attack (Hit 2),2,2.1,20,70,100,20,28
Ness,Dash Attack (Hit 3),4,4.2,80,80,104,80,39
Ness,Ftilt (Angled Up),10,10.5,361,12,100,0,14
Ness,Ftilt,9,9.45,361,12,100,0,14
Ness,Ftilt (Angled Down),10,10.5,361,12,100,0,14
Ness,Utilt (Hitbox 1),7,7.35,96,42,126,96,27
Ness,Utilt (Hitbox 2),5,5.25,96,42,126,96,26
Ness,Dtilt (Hitbox 1),4,4.2,0,20,3,0,7
Ness,Dtilt (Hitbox 2),2,2.1,0,20,6,0,7
Ness,Fsmash (Hitbox 1),18,18.9,361,70,67,40,39
Ness,Fsmash (Hitbox 2),20,21,361,70,67,40,41
Ness,Fsmash (Hitbox 3),22,23.1,361,70,67,40,43
Ness,Usmash,9,9.45,80,90,60,80,41
Ness,Usmash (Late),13,13.65,80,70,60,80,35
Ness,Dsmash,1,1.05,366,12,100,366,10
Ness,Dsmash,10,10.5,28,60,80,28,31
Ness,Dsmash,1,1.05,45,14,100,45,11
Ness,Dsmash,1,1.05,80,14,100,80,11
Ness,Dsmash,10,10.5,33,50,80,33,27
Ness,Fthrow,11,11.55,45,120,10,45,48
Ness,Bthrow,11,11.55,135,15,130,135,20
Ness,Uthrow,10,10.5,90,105,40,90,45
Ness,Dthrow,4,4.2,70,70,80,70,33
Ness,Nair,11,11.55,361,20,100,0,18
Ness,Nair (Late),7,7.35,361,10,100,0,12
Ness,Fair,1,1.05,366,16,60,366,9
Ness,Fair (Final Hit),4,4.2,361,32,150,2.72121118,23
Ness,Bair,15,15.75,361,16,100,0,20
Ness,Bair (Late),8,8.4,361,0,100,0,8
Ness,Uair,13,13.65,85,13,109,85,18
Ness,Dair,12,12.6,270,20,70,270,15
Ness,Dair (Late),10,10.5,45,30,70,45,18
Ness,PK Trash (No Charge),9,9.45,70,10,70,70,10
Ness,PK Trash (Fully Charged),37,38.85,70,10,70,70,40
Ness,PK Fire,4,4.2,80,80,30,80,33
Ness,PK Fire (Pillar) (Hitbox 1),2,2.1,68,10,30,68,5
Ness,PK Fire (Pillar) (Hitbox 2),1,1.05,68,10,30,68,5
Ness,PK Thunder (Head),8,8.4,110,70,50,110,31
Ness,PK Thunder (Tail),1,1.05,0,0,0,0,0
Ness,PK Thunder 2,25,26.25,361,83,80,40,55
Ness,PK Thunder 2 (Late),21,22.05,361,45,70,35.68740955,32
Ness,PSI Magnet,0,0,361,11,100,0,10
Olimar,Jab 1 (Hitbox 1),3,3.15,361,40,80,0,14
Olimar,Jab 1 (Hitbox 2),3,3.15,80,30,80,80,12
Olimar,Jab 1 (Late),4,4.2,80,35,80,80,13
Olimar,Jab 2 (Hitbox 1),3,3.15,45,40,80,45,14
Olimar,Jab 2 (Hitbox 2),4,4.2,45,40,80,45,14
Olimar,Dash Attack (Hit 1),7,7.35,68,50,50,68,23
Olimar,Dash Attack (Hit 2),4,4.2,75,90,50,75,38
Olimar,Ftilt,11,11.55,361,35,97,5.260536374,24
Olimar,Utilt (Hits 1-5) (Hitbox 1),0.6,0.63,120,50,100,120,22
Olimar,Utilt (Hits 1-5) (Hitbox 2),0.6,0.63,120,50,100,120,22
Olimar,Utilt (Hits 1-5) (Hitbox 3),0.6,0.63,92,20,100,92,12
Olimar,Utilt (Hit 6),4,4.2,90,50,120,90,28
Olimar,Dtilt,6,6.3,80,30,115,80,21
Olimar,Fsmash (Early),14.5,15.225,361,30,92,6.25239375,24
Olimar,Fsmash,10,10.5,361,30,92,0,21
Olimar,Fsmash (Late),6,6.3,361,30,92,0,19
Olimar,Usmash (Hitbox 1),13,13.65,83,50,86,83,30
Olimar,Usmash (Hitbox 2),10,10.5,94,50,79,94,27
Olimar,Usmash (Late),11,11.55,60,50,82,60,28
Olimar,Dsmash,11,11.55,28,30,89,28,21
Olimar,Dsmash (Late),9,9.45,28,22,89,28,17
Olimar,Fthrow,7,7.35,361,65,60,26.93589053,30
Olimar,Bthrow,9,9.45,45,50,60,45,25
Olimar,Uthrow,8,8.4,85,80,65,85,37
Olimar,Dthrow,7,7.35,70,60,60,70,28
Olimar,Nair (Hits 1-4) (Hitbox 1),1.5,1.575,90,40,30,90,4
Olimar,Nair (Hits 1-4) (Hitbox 2),1.5,1.575,130,30,30,130,4
Olimar,Nair (Hits 1-4) (Hitbox 3),1.5,1.575,130,30,80,130,12
Olimar,Nair (Hits 1-4) (Hitbox 4),1.5,1.575,270,30,100,270,15
Olimar,Nair,2,2.1,70,50,150,70,30
Olimar,Fair,8.5,8.925,361,32,82,0,20
Olimar,Bair,10.8,11.34,40,30,90,40,21
Olimar,Uair,9,9.45,95,50,84,95,27
Olimar,Dair (Hitbox 1),9,9.45,270,10,91,270,12
Olimar,Dair (Hitbox 2),9,9.45,50,30,91,50,20
Olimar,Dair (Late),9,9.45,50,30,91,50,20
PAC-MAN,Jab 1 (Hitbox 1),3,3.15,80,22,100,80,13
PAC-MAN,Jab 1 (Hitbox 2),3,3.15,361,16,100,0,11
PAC-MAN,Jab 2 (Hitbox 1),2,2.1,80,26,100,80,14
PAC-MAN,Jab 2 (Hitbox 2),2,2.1,361,15,100,0,11
PAC-MAN,Jab 3,4,4.2,361,45,106,8.761084472,25
PAC-MAN,Dash Attack (Windbox),0,0,361,12,100,0,10
PAC-MAN,Dash Attack (Hits 1-2),2,2.1,12,45,15,12,18
PAC-MAN,Dash Attack (Hit 3),5,5.25,60,100,60,60,43
PAC-MAN,Ftilt (All Angles),8,8.4,361,20,100,0,16
PAC-MAN,Utilt,7,7.35,96,50,100,96,28
PAC-MAN,Dtilt,6,6.3,45,50,80,45,26
PAC-MAN,Fsmash (Hitbox 1),16,16.8,361,25,99,8.431890683,25
PAC-MAN,Fsmash (Hitbox 2),15,15.75,361,25,99,4.650709433,24
PAC-MAN,Fsmash (Late),9,9.45,361,25,102,0,19
PAC-MAN,Usmash (Hit 1),3,3.15,115,95,20,115,38
PAC-MAN,Usmash (Hit 2),14,14.7,83,32,97,83,25
PAC-MAN,"Usmash (Hit 2, Late)",8,8.4,83,32,92,83,20
PAC-MAN,Dsmash,13,13.65,29,30,86,29,22
PAC-MAN,Dsmash (Late),7,7.35,45,40,92,45,23
PAC-MAN,Fthrow,6,6.3,58,48,65,58,23
PAC-MAN,Bthrow,11,11.55,45,70,61,45,34
PAC-MAN,Uthrow,5,5.25,89,60,100,89,31
PAC-MAN,Dthrow,6,6.3,45,60,55,45,28
PAC-MAN,Nair (Early),10,10.5,361,20,100,0,18
PAC-MAN,Nair,6,6.3,361,13,90,0,12
PAC-MAN,Nair (Late),3,3.15,361,13,90,0,11
PAC-MAN,Fair,5.3,5.565,361,7,90,0,9
PAC-MAN,Bair,11.8,12.39,361,10,100,0,15
PAC-MAN,Bair (Late),7,7.35,361,7,90,0,10
PAC-MAN,Uair,10,10.5,70,13,100,70,15
PAC-MAN,Dair (Hits 1-3),1.5,1.575,100,10,100,100,9
PAC-MAN,Dair (Hit 4),6,6.3,65,80,90,65,38
PAC-MAN,Bonus Fruit (CHERRY),4,4.2,0,0,0,0,0
PAC-MAN,Bonus Fruit (STRAWBERRY),6,6.3,0,0,0,0,0
PAC-MAN,Bonus Fruit (ORANGE),8,8.4,0,0,0,0,0
PAC-MAN,Bonus Fruit (APPLE),9,9.45,0,0,0,0,0
PAC-MAN,Bonus Fruit (MELON),12,12.6,0,0,0,0,0
PAC-MAN,Bonus Fruit (GALAGA),9,9.45,0,0,0,0,0
PAC-MAN,Bonus Fruit (BELL),8,8.4,0,0,0,0,0
PAC-MAN,Bonus Fruit (KEY),15,15.75,0,0,0,0,0
PAC-MAN,Power Pellet,10,10.5,45,30,90,45,20
PAC-MAN,Power Pellet (Dash) (Hitbox 1),1,1.05,50,50,108,50,26
PAC-MAN,Power Pellet (Dash) (Hitbox 2),1,1.05,361,40,66,0,19
PAC-MAN,"Pac-Jump (Attack, Early)",7,7.35,92,40,90,92,23
PAC-MAN,Pac-Jump (Attack),6,6.3,86,40,90,86,22
PAC-MAN,"Pac-Jump (Attack, Late)",5,5.25,50,40,90,50,22
PAC-MAN,Fire Hydrant (Drop Hitbox),9,9.45,60,60,80,60,31
PAC-MAN,Fire Hydrant (Damaged Hitbox),13,13.65,45,30,90,45,23
PAC-MAN,Fire Hydrant (Horizontal Water),0,0,361,45,135,17.9673913,28
PAC-MAN,Fire Hydrant (Vertical Water),0,0,90,45,135,90,28
Palutena,Jab 1,3,3.15,80,30,60,80,15
Palutena,Rapid Jab (Hitbox 1),0.8,0.84,60,10,20,60,4
Palutena,Rapid Jab (Hitbox 2),0.8,0.84,110,10,20,110,4
Palutena,Rapid Jab Finisher,3.5,3.675,361,55,140,31.96231813,31
Palutena,Dash Attack (Hitbox 1),9,9.45,70,70,90,70,36
Palutena,Dash Attack (Hitbox 2),9,9.45,60,70,90,60,36
Palutena,Dash Attack (Late),5,5.25,60,60,70,60,28
Palutena,Ftilt (Hit 1) (Hitbox 1),6,6.3,48,43,65,48,21
Palutena,Ftilt (Hit 1) (Hitbox 2),4,4.2,48,43,65,48,21
Palutena,Ftilt (Hit 2) (Hitbox 1),6,6.3,361,43,100,6.968462733,24
Palutena,Ftilt (Hit 2) (Hitbox 2),4,4.2,361,43,100,4.195093168,24
Palutena,Utilt (Hitbox 1),1.2,1.26,366,20,100,366,12
Palutena,Utilt (Hitbox 2),1.2,1.26,190,30,100,190,15
Palutena,Utilt (Hitbox 3),1.2,1.26,366,50,100,366,22
Palutena,Utilt (Final Hit) (Hitbox 1),2.5,2.625,85,60,195,85,37
Palutena,Utilt (Final Hit) (Hitbox 2),1.5,1.575,85,60,195,85,37
Palutena,Dtilt (Hitbox 1),8.5,8.925,361,40,100,7.452687306,25
Palutena,Dtilt (Hitbox 2),5,5.25,70,38,100,70,22
Palutena,Fsmash (Hitbox 1),16,16.8,361,40,97,28.68001988,31
Palutena,Fsmash (Hitbox 2),13,13.65,361,40,96,17.75725093,27
Palutena,Fsmash (Windboxes),0,0,361,40,100,0,18
Palutena,"Fsmash (Windboxes, Late)",0,0,361,26,100,0,14
Palutena,Usmash (Hitbox 1),16,16.8,88,53,84,88,34
Palutena,Usmash (Hitbox 2),12,12.6,88,55,85,88,31
Palutena,Usmash (Hitbox 3),9,9.45,88,55,87,88,30
Palutena,Dsmash,15,15.75,60,40,103,60,30
Palutena,Dsmash (Late),13,13.65,28,30,90,28,23
Palutena,Dsmash (Windbox),0,0,361,32,100,0,19
Palutena,Fthrow,9,9.45,45,90,30,45,38
Palutena,Bthrow,10,10.5,361,65,70,34.84965062,32
Palutena,Uthrow,8,8.4,92,90,60,92,40
Palutena,Dthrow,5,5.25,70,90,25,70,37
Palutena,Nair (Hitbox 1),1.7,1.785,366,20,100,366,12
Palutena,Nair (Hitbox 2),1.7,1.785,366,20,100,366,12
Palutena,Nair (Hitbox 3),1.7,1.785,100,20,100,100,12
Palutena,Nair (Hitbox 4),1.7,1.785,100,20,100,100,12
Palutena,Nair (Final Hit),5,5.25,55,30,180,55,25
Palutena,Fair,9,9.45,45,31,92,45,20
Palutena,Bair (Hitbox 1),12,12.6,361,30,92,0,22
Palutena,Bair (Hitbox 2),9,9.45,361,30,92,0,20
Palutena,Uair (Hitbox 1),1,1.05,105,40,100,105,22
Palutena,Uair (Hitbox 2),1,1.05,366,20,100,366,14
Palutena,Uair (Hitbox 3),1,1.05,366,20,100,366,14
Palutena,Uair (Hitbox 4),1,1.05,366,20,100,366,14
Palutena,Uair (Final Hit) (Hitbox 1),5,5.25,88,50,152,88,31
Palutena,Uair (Final Hit) (Hitbox 2),5,5.25,65,50,152,65,31
Palutena,Uair (Final Hit) (Hitbox 3),5,5.25,65,50,152,65,31
Palutena,Dair (Hitbox 1),9,9.45,270,20,100,270,17
Palutena,Dair (Hitbox 2),9,9.45,55,30,100,55,21
Palutena,Autoreticle (Projectiles),2.9,3.045,361,20,42,0,10
Palutena,Reflect Barrier,5,5.25,25,10,70,25,8
Palutena,Counter (Attack) (Hitbox 1),10,10.5,361,40,75,1.114421584,23
Palutena,Counter (Attack) (Hitbox 2),10,10.5,361,20,65,0,14
Peach,Jab 1 (Hitbox 1),2,2.1,74,20,100,74,12
Peach,Jab 1 (Hitbox 2),2,2.1,78,20,100,78,12
Peach,Jab 1 (Hitbox 3),2,2.1,78,20,100,78,12
Peach,Jab 2,3,3.15,361,30,100,0,18
Peach,Dash Attack (Hit 1) (Hitbox 1),4,4.2,70,50,100,70,22
Peach,Dash Attack (Hit 1) (Hitbox 2),4,4.2,50,70,100,50,28
Peach,Dash Attack (Hit 2),6,6.3,65,50,140,65,31
Peach,Ftilt (Early) (Hitbox 1),7,7.35,88,50,102,88,28
Peach,Ftilt (Early) (Hitbox 2),7,7.35,80,50,102,80,28
Peach,Ftilt (Hitbox 1),7,7.35,88,50,102,88,28
Peach,Ftilt (Hitbox 2),7,7.35,80,50,102,80,28
